Transaction ID,Timestamp,Customer ID,Merchant ID,Transaction Amount ($),Location,Transaction Type,Is Fraud?
T04a2b4f8fa,2025-01-27 10:09:00,C1091,Me3988,240.98,"Seattle, WA",Card Present,0
T42e11dec8b,2025-01-27 09:57:00,C1447,Md7e3a,528.72,"Las Vegas, NV",ATM Withdrawal,0
T83c5db4531,2025-01-04 10:15:00,C1041,Mbc724,422.94,"Los Angeles, CA",Card Present,0
T217e75a14e,2025-01-16 09:50:00,C1477,M2a56a,312.41,"Raleigh, NC",ATM Withdrawal,0
T58d56ae306,2025-01-03 09:43:00,C1162,M9a484,487.17,"San Antonio, TX",Online,0
T2456c6d824,2025-01-07 09:01:00,C1025,M1184b,2912.78,"Washington, DC",Online,1
T7fcadec43a,2025-01-04 09:42:00,C2078,Md675a,492.01,"Boston, MA",Online,0
Tb4d149a7a6,2025-01-17 09:59:00,C1770,M8436e,533.51,"Charlotte, NC",Card Present,0
T5e68ac9ae1,2025-01-27 09:20:00,C1493,M42aa2,470.59,"Washington, DC",Online,0
Ta4deb70013,2025-01-31 09:03:00,C2354,M7095c,1705.11,"Indianapolis, IN",Online,1
T012ee27ed3,2025-01-31 09:49:00,C1476,Md1312,310.9,"San Francisco, CA",ATM Withdrawal,0
Tb56eba6890,2025-01-20 09:15:00,C1816,Ma9d26,290.57,"San Diego, CA",Card Present,0
Tb8997a0696,2025-01-07 09:45:00,C1672,Mfc8bf,930.99,"Jacksonville, FL",Card Present,0
T26a84d441f,2025-01-08 09:04:00,C1951,M990bf,1646.5,"Charlotte, NC",Online,1
T64e9310a77,2025-01-11 09:51:00,C1512,Ma0d04,477.37,"Indianapolis, IN",Online,0
T447dc5255b,2025-01-20 09:56:00,C1783,Mb6095,853.63,"Houston, TX",ATM Withdrawal,0
T9cdb9b1dc4,2025-01-29 09:15:00,C1462,M784bb,425.54,"Portland, OR",Card Present,0
Tea7b129ed4,2025-01-22 09:12:00,C1264,M078f4,679.37,"San Jose, CA",Online,0
T58917280dc,2025-01-27 10:35:00,C1553,M34726,420.49,"Las Vegas, NV",Card Present,0
Tc360d62cdd,2025-01-30 09:39:00,C1797,M9dce7,487.29,"San Diego, CA",Card Present,0
T36608b31ec,2025-01-12 10:18:00,C1888,M5c227,267.59,"Houston, TX",Card Present,0
T303b345685,2025-01-28 10:03:00,C1963,M977d5,566.67,"Columbus, OH",ATM Withdrawal,0
Tfd7bf44412,2025-01-26 09:41:00,C1551,Ma459b,734.34,"Miami, FL",ATM Withdrawal,0
Tfada0a090c,2025-01-23 09:41:00,C1601,Mcb94e,502.57,"Omaha, NE",Card Present,0
T9a291c6c7d,2025-01-13 09:05:00,C1138,M7169f,539.3,"Dallas, TX",Online,0
T6ba5467327,2025-01-30 10:29:00,C1797,Me3d22,465.47,"Detroit, MI",Online,0
Tcbabde8066,2025-01-13 09:19:00,C1094,Med36b,539.62,"Houston, TX",ATM Withdrawal,0
T3343e3b6ac,2025-01-07 10:18:00,C1750,M0e9a1,432.62,"San Diego, CA",Online,0
Td3300b2d4c,2025-01-30 10:28:00,C1829,M77f1e,561.6,"Denver, CO",ATM Withdrawal,0
Ta625c5b998,2025-01-31 09:07:00,C1906,M665b9,761.21,"Philadelphia, PA",Online,0
T8ac02b37f4,2025-01-30 09:23:00,C1276,M050dd,482.33,"Las Vegas, NV",ATM Withdrawal,0
T988ad36748,2025-01-15 09:23:00,C1625,M2530d,347.5,"Philadelphia, PA",Card Present,0
Tcb2e97a562,2025-01-31 09:12:00,C1160,M18be2,540.22,"Seattle, WA",ATM Withdrawal,0
T2006b1a5f6,2025-01-23 09:54:00,C1958,M1de3f,396.82,"Milwaukee, WI",ATM Withdrawal,0
T64dcb33843,2025-01-01 09:39:00,C1210,Mc7da4,840.44,"Washington, DC",Online,0
T711823922e,2025-01-29 09:05:00,C1450,Mdb4d1,258.1,"Seattle, WA",Card Present,0
T838538e5b8,2025-01-01 10:17:00,C1136,M3ad53,869.33,"Denver, CO",Card Present,0
Tf452385daf,2025-01-31 09:17:00,C1314,M91180,816.11,"Washington, DC",ATM Withdrawal,0
T7ac78c54a3,2025-01-29 10:13:00,C1410,Mae903,880.83,"New York, NY",ATM Withdrawal,0
T676badd548,2025-01-09 10:14:00,C1812,M4642f,153.95,"Washington, DC",ATM Withdrawal,0
Tbc85377c9a,2025-01-17 10:13:00,C1425,Mfa222,454.09,"Phoenix, AZ",Card Present,0
T6382ba19e3,2025-01-26 09:42:00,C1534,M9864a,316.74,"Philadelphia, PA",Online,0
T6982ee483d,2025-01-24 09:38:00,C1474,M2c69a,506.01,"Baltimore, MD",ATM Withdrawal,0
T6d004e57e2,2025-01-24 09:58:00,C2013,M13447,527.62,"Omaha, NE",ATM Withdrawal,0
T28ae73ba23,2025-01-03 09:26:00,C1275,M3b76a,405.23,"Dallas, TX",Card Present,0
T5fb4ff31b9,2025-01-29 10:34:00,C1137,Mb6e64,591.35,"San Francisco, CA",ATM Withdrawal,0
T44d8f2f4ee,2025-01-17 09:01:00,C1263,Mdb9a1,986.29,"Fort Worth, TX",Online,1
Tc0946afff2,2025-01-30 09:54:00,C1914,Mfb39d,212.32,"Detroit, MI",ATM Withdrawal,0
T06ddb973e0,2025-01-23 09:13:00,C1498,Md6b05,248.97,"Raleigh, NC",ATM Withdrawal,0
Tf73000a26e,2025-01-30 09:10:00,C1920,Md589d,760.52,"Louisville, KY",Card Present,0
Ta72ffcf365,2025-01-24 10:23:00,C2038,Mf9228,674.8,"Las Vegas, NV",ATM Withdrawal,0
T1efb5280f0,2025-01-31 10:36:00,C1575,Mb8eca,275.3,"San Francisco, CA",Card Present,0
Tfd009234db,2025-01-04 09:43:00,C1843,Mb8a73,576.16,"Atlanta, GA",Card Present,0
Ta0739ef7f0,2025-01-30 09:47:00,C1744,M7b127,273.96,"El Paso, TX",Online,0
T93f2bc9fc9,2025-01-10 10:26:00,C1180,M67ce6,297.05,"Oklahoma City, OK",ATM Withdrawal,0
T5ef1108e8b,2025-01-17 09:36:00,C1123,M497b7,389.56,"San Diego, CA",Online,0
Ted29f4e5c3,2025-01-05 09:31:00,C1733,Me99e5,566.89,"Baltimore, MD",Card Present,0
T3ea58f6b73,2025-01-15 10:27:00,C1968,M5b12e,569.22,"Milwaukee, WI",ATM Withdrawal,0
Tdf0db1a923,2025-01-13 09:54:00,C1267,Ma0b90,271.25,"El Paso, TX",Online,0
T89211f46d4,2025-01-24 09:03:00,C1239,M5ebfe,286.49,"Raleigh, NC",ATM Withdrawal,0
T4c269d7ea0,2025-01-22 09:49:00,C1118,M17607,427.43,"Louisville, KY",Online,0
T9223e4af90,2025-01-18 09:56:00,C1714,M666fb,354.37,"Oklahoma City, OK",ATM Withdrawal,0
Tfcd8f83831,2025-01-20 10:08:00,C1216,M21543,147.84,"Baltimore, MD",Online,0
T221a42669b,2025-01-13 10:02:00,C1526,Mdd175,529.87,"Austin, TX",Card Present,0
Tc0c7382102,2025-01-18 09:23:00,C1801,M2ef65,371.13,"Baltimore, MD",Online,0
T3cf7e91465,2025-01-06 09:13:00,C1430,Mc750f,897.46,"Los Angeles, CA",ATM Withdrawal,0
T61ca2b93fd,2025-01-28 09:49:00,C1396,Mec7b8,548.26,"Jacksonville, FL",Online,0
Td7c678037f,2025-01-12 09:01:00,C1020,M8a0e0,2568.56,"Dallas, TX",Online,1
Te8b400730a,2025-01-19 09:46:00,C1056,M1ad9e,598.38,"Jacksonville, FL",Online,0
T53c525662f,2025-01-21 10:17:00,C1384,Mb8d9e,625.13,"Chicago, IL",Online,0
Te77912f8ba,2025-01-15 09:02:00,C2124,Mac574,1264.3,"Las Vegas, NV",Online,1
Tb3f0daf23e,2025-01-10 10:21:00,C2010,Mbd4f8,821.12,"Dallas, TX",Card Present,0
T64496e8b2c,2025-01-09 09:01:00,C1046,M0b0ef,2297.81,"Indianapolis, IN",Online,1
T6892f70a2f,2025-01-21 09:23:00,C2034,M64ffe,549.02,"Fort Worth, TX",ATM Withdrawal,0
Tc03aa17595,2025-01-03 10:03:00,C1098,Md4e82,597.87,"Charlotte, NC",Card Present,0
T726dbdea85,2025-01-12 09:04:00,C1401,Mac1d7,2008.85,"Houston, TX",Online,1
T8cbc1d1b63,2025-01-18 10:18:00,C1090,M84779,468.4,"Phoenix, AZ",ATM Withdrawal,0
T8be3c5ef4b,2025-01-19 09:55:00,C1378,M57e63,516.77,"Oklahoma City, OK",ATM Withdrawal,0
Tb923a76620,2025-01-13 09:24:00,C2012,M7abc2,369.62,"Seattle, WA",Online,0
Ta08ae698cc,2025-01-28 10:24:00,C2016,M006ab,570.75,"Charlotte, NC",Card Present,0
Tb5b97e4e69,2025-01-06 09:27:00,C1002,M094bd,217.54,"Oklahoma City, OK",ATM Withdrawal,0
Tcee54603ce,2025-01-27 10:12:00,C1220,M0a643,475.65,"Philadelphia, PA",Card Present,0
Tfdd658d0b4,2025-01-05 09:30:00,C1435,M0257b,417.28,"Indianapolis, IN",ATM Withdrawal,0
T668c392ebd,2025-01-07 09:04:00,C2393,M73323,2846.31,"Portland, OR",Online,1
Te58f2adddf,2025-01-11 09:18:00,C1131,M2b750,228.03,"San Diego, CA",ATM Withdrawal,0
T66a00a6a90,2025-01-06 10:22:00,C1331,M62cac,592.41,"San Antonio, TX",ATM Withdrawal,0
T3d884900e3,2025-01-18 09:08:00,C1140,M5e08c,122.09,"San Diego, CA",Online,0
Tadee292874,2025-01-31 10:28:00,C1443,Mc9aca,564.32,"Oklahoma City, OK",Card Present,0
T60a1bece52,2025-01-02 10:05:00,C1290,Mb862e,494.7,"Raleigh, NC",Online,0
Tf9e94d9884,2025-01-06 09:55:00,C1643,M1d0c4,753.53,"Oklahoma City, OK",Card Present,0
T21ca6da490,2025-01-02 09:04:00,C1524,Mc6ad6,574.01,"Louisville, KY",Card Present,0
T46698ab14d,2025-01-14 10:31:00,C1592,M5b255,344.23,"Detroit, MI",ATM Withdrawal,0
T261ffa4c75,2025-01-27 10:36:00,C2023,M543d5,329.1,"Las Vegas, NV",ATM Withdrawal,0
T0e13f10924,2025-01-15 09:48:00,C1255,M1735f,472.51,"Boston, MA",Card Present,0
Ta3046203f1,2025-01-04 10:38:00,C1225,M73087,560.36,"Denver, CO",Card Present,0
T56fb2b3e1f,2025-01-14 09:28:00,C1354,M96495,383.99,"Fort Worth, TX",Card Present,0
Td64020b2c6,2025-01-24 09:32:00,C1482,M781c3,641.22,"Chicago, IL",Card Present,0
Tef6fdf06d6,2025-01-09 09:34:00,C1576,M74e5c,162.16,"El Paso, TX",Online,0
T6035aa0b49,2025-01-04 09:02:00,C1810,M6ecb0,2582.99,"Boston, MA",Online,1
T93f88f6571,2025-01-27 09:42:00,C1031,M41ba7,727.11,"Washington, DC",ATM Withdrawal,0
Tacacbc2f20,2025-01-15 09:45:00,C2009,M42eff,445.93,"Portland, OR",Card Present,0
Tc00c71f0e4,2025-01-06 09:02:00,C1787,M1f91e,2330.15,"Baltimore, MD",Online,1
T12f4afd4f3,2025-01-31 09:01:00,C1324,M0d7d7,2514.27,"Philadelphia, PA",Online,1
T2b8299fb27,2025-01-01 10:39:00,C1464,Me0c82,856.36,"Boston, MA",Card Present,0
Te01f3a1f59,2025-01-28 10:29:00,C1619,Mf3dd1,408.47,"Omaha, NE",ATM Withdrawal,0
T846fb16ad2,2025-01-08 09:13:00,C1309,M7e581,263.84,"Philadelphia, PA",ATM Withdrawal,0
T6014fe3bb2,2025-01-08 09:26:00,C1557,M29036,342.13,"Boston, MA",Card Present,0
T4663342a1f,2025-01-23 10:32:00,C1949,M0f3b0,591.44,"San Antonio, TX",Online,0
T597c19cdd5,2025-01-08 09:46:00,C1830,Mab27c,888.45,"Las Vegas, NV",Card Present,0
Tad32dee42d,2025-01-31 09:29:00,C1178,Mc212f,942.1,"Chicago, IL",ATM Withdrawal,0
T7f2d9a2a3f,2025-01-22 10:10:00,C1246,Med09e,299.93,"Nashville, TN",Card Present,0
Tb0f48b9cdd,2025-01-02 09:03:00,C1694,M3e4ec,3152.33,"El Paso, TX",Online,1
Tf61be9fce7,2025-01-11 09:01:00,C1915,Maeda2,2373.48,"Dallas, TX",Online,1
T253fb3e0f9,2025-01-09 09:28:00,C1008,Mcbb09,278.73,"Indianapolis, IN",Online,0
T6812c50229,2025-01-20 09:52:00,C1818,Ma9537,517.4,"Denver, CO",Online,0
T658778c094,2025-01-22 09:21:00,C1873,M74e90,356.39,"Dallas, TX",Card Present,0
T86758521f3,2025-01-24 10:28:00,C1784,M0312d,522.18,"Atlanta, GA",ATM Withdrawal,0
Ta8661003e5,2025-01-27 09:59:00,C1931,M51680,257.97,"Oklahoma City, OK",Card Present,0
T77cc89ae38,2025-01-28 09:58:00,C1671,Mfbaba,624.68,"Columbus, OH",Card Present,0
T1053d6962a,2025-01-08 09:15:00,C1241,Maeccd,476.39,"Dallas, TX",Online,0
Tb2391f3c4f,2025-01-08 09:40:00,C2022,M94b48,617.93,"San Antonio, TX",Card Present,0
T81a8fd5f56,2025-01-03 09:27:00,C1987,Mcdc66,358.49,"Phoenix, AZ",Online,0
Td29bbdd4f8,2025-01-10 09:44:00,C1781,Mc9ebf,495.98,"Philadelphia, PA",Card Present,0
T76af2600d2,2025-01-04 09:03:00,C2296,Mff1d2,2585.51,"Dallas, TX",Online,1
Te0af9a200e,2025-01-04 10:09:00,C1684,M846c7,506.8,"Milwaukee, WI",Online,0
T4fb5aadad3,2025-01-31 09:17:00,C1458,Ma0224,149.63,"San Francisco, CA",Card Present,0
T98098e4efd,2025-01-12 09:05:00,C2024,M7f3c6,879.58,"Milwaukee, WI",Card Present,0
Te6f64e86eb,2025-01-15 10:14:00,C1589,Ma48ba,762.23,"Baltimore, MD",ATM Withdrawal,0
T49987b8dd9,2025-01-03 09:22:00,C1806,M4092d,312.01,"Atlanta, GA",Online,0
T02f3b436dc,2025-01-06 10:19:00,C1430,Md7ca1,486.27,"Charlotte, NC",ATM Withdrawal,0
Tdf447708a0,2025-01-07 09:21:00,C1238,M84366,596.95,"Washington, DC",ATM Withdrawal,0
Ta0ee5cd1fc,2025-01-18 10:32:00,C1018,M72c49,780.56,"Atlanta, GA",Card Present,0
Td9477ce8cc,2025-01-07 09:36:00,C1238,M0da7c,371.29,"Chicago, IL",Online,0
T85b9e41122,2025-01-20 10:32:00,C1927,Mfc49e,507.51,"Las Vegas, NV",Card Present,0
T3a2fe2ea81,2025-01-31 10:02:00,C2059,M481fa,957.76,"San Diego, CA",Card Present,0
T459140f29e,2025-01-06 09:39:00,C1177,M504c4,582.76,"Milwaukee, WI",Card Present,0
T0ce2dd2d1f,2025-01-11 09:35:00,C1808,M1e6c4,432.05,"Oklahoma City, OK",Online,0
Tebad1e8aac,2025-01-17 09:36:00,C1972,M25220,280.22,"Oklahoma City, OK",ATM Withdrawal,0
T349a1cc936,2025-01-08 10:04:00,C1794,M2cf25,758.41,"Houston, TX",Card Present,0
Tb9fb23537f,2025-01-06 09:23:00,C1874,M708fe,273.32,"Raleigh, NC",Online,0
T6897d3c8fa,2025-01-20 09:32:00,C1783,Mb7061,329.88,"Nashville, TN",ATM Withdrawal,0
T706199b037,2025-01-28 10:39:00,C1891,M6273a,373.67,"Philadelphia, PA",Online,0
Tc308f6dfd7,2025-01-20 10:39:00,C1113,M78768,541.54,"Memphis, TN",Online,0
T4451062ccc,2025-01-22 10:15:00,C1581,Mdf187,364.27,"San Francisco, CA",Online,0
T740a05aa21,2025-01-18 09:05:00,C2035,M1b69e,476.47,"Los Angeles, CA",ATM Withdrawal,0
T7db4ac8d76,2025-01-30 09:55:00,C1428,Mefcfc,394.2,"San Diego, CA",ATM Withdrawal,0
Ted3334aed7,2025-01-06 09:40:00,C1807,M6cc54,672.96,"Portland, OR",ATM Withdrawal,0
Te10f288ba5,2025-01-07 10:20:00,C1089,Mbb058,769.08,"Philadelphia, PA",ATM Withdrawal,0
Tf477c79b25,2025-01-04 10:39:00,C1922,M71a37,443.77,"San Antonio, TX",Online,0
T3f0496f956,2025-01-04 09:03:00,C1688,M51764,3168.84,"San Antonio, TX",Online,1
Ta77b42798f,2025-01-30 09:27:00,C1744,M24f60,527.47,"Los Angeles, CA",Card Present,0
T04f81882cc,2025-01-03 09:53:00,C1171,M664c6,688.15,"San Antonio, TX",ATM Withdrawal,0
T591c5f0430,2025-01-03 09:07:00,C1098,Ma1b3f,395.1,"Houston, TX",Card Present,0
Tdeb15a4733,2025-01-11 09:53:00,C1621,Mfa0b0,194.57,"Phoenix, AZ",Card Present,0
Tbfc7c43442,2025-01-14 10:25:00,C1108,M90752,315.35,"Raleigh, NC",ATM Withdrawal,0
Tdabeee5d79,2025-01-28 10:30:00,C1955,Me4c2f,577.15,"Nashville, TN",Online,0
Ta83658e42c,2025-01-12 09:03:00,C1326,M536ec,1048.82,"Omaha, NE",Online,1
T62907447ea,2025-01-21 09:02:00,C1050,Mfbaee,1936.28,"Nashville, TN",Online,1
Tf02e7cc4aa,2025-01-11 10:36:00,C1045,M320d8,649.46,"Charlotte, NC",Card Present,0
T437960f537,2025-01-18 09:04:00,C1311,Me92e8,510.18,"El Paso, TX",ATM Withdrawal,0
Ta5d79def2a,2025-01-05 10:35:00,C1305,M2b1aa,285.63,"Baltimore, MD",Online,0
Tba75e1c8ac,2025-01-08 10:00:00,C1566,M77dfe,447.47,"Atlanta, GA",Online,0
T0b02820ed6,2025-01-07 09:02:00,C1114,Ma3df6,505.95,"Phoenix, AZ",Card Present,0
T0487b33e0f,2025-01-20 10:36:00,C1363,M6f45d,1097.05,"Denver, CO",Online,0
Td83883e22a,2025-01-24 09:12:00,C1632,M71bee,544.65,"Dallas, TX",Online,0
T2dce2093dd,2025-01-17 09:42:00,C1132,Ma1cb0,410.71,"Columbus, OH",Card Present,0
T7a43bd15ea,2025-01-31 10:19:00,C1725,M0b40d,253.1,"Atlanta, GA",Card Present,0
T3dd213d815,2025-01-26 10:05:00,C1327,Mc4df4,747.16,"Phoenix, AZ",Online,0
T2c6b73791b,2025-01-24 10:05:00,C1531,Mcd089,535.74,"Indianapolis, IN",Online,0
T84601600c2,2025-01-29 10:13:00,C1870,M0849c,244.33,"San Francisco, CA",Card Present,0
Te7b23fce83,2025-01-08 09:40:00,C1736,M5a73a,549.67,"Charlotte, NC",Card Present,0
T561712c1aa,2025-01-03 09:04:00,C1371,M65739,574.42,"San Francisco, CA",ATM Withdrawal,0
T008a1e3eed,2025-01-21 09:06:00,C1253,Md52b6,547.67,"Detroit, MI",Card Present,0
Tf7cb8431c8,2025-01-05 09:51:00,C1370,M7950b,300.84,"Columbus, OH",Online,0
T22d0447995,2025-01-04 09:59:00,C1041,M3a369,502.05,"Memphis, TN",Online,0
Tb48321e419,2025-01-31 10:23:00,C1452,M4c1c6,763.66,"Boston, MA",Card Present,0
Td05f55e8e1,2025-01-19 09:36:00,C1860,M8da8c,390.4,"Seattle, WA",Online,0
T3f357d3d1b,2025-01-29 10:05:00,C1939,M2eb95,495.63,"San Jose, CA",ATM Withdrawal,0
T52ce56f9b1,2025-01-09 09:38:00,C2053,M0e4ff,594.1,"Atlanta, GA",Card Present,0
T4625a97911,2025-01-08 10:21:00,C1767,Mb06f8,539.68,"Chicago, IL",Online,0
T10eb3ec33a,2025-01-30 09:20:00,C1952,M3115a,540.14,"Atlanta, GA",ATM Withdrawal,0
Tc58c4eff82,2025-01-30 09:11:00,C1428,M1b685,686.44,"Washington, DC",Online,0
Tdf2238bec3,2025-01-20 09:15:00,C1521,M8ec88,225.43,"Louisville, KY",ATM Withdrawal,0
Tb71011af56,2025-01-31 09:34:00,C1683,Ma082a,818.53,"Detroit, MI",ATM Withdrawal,0
T0d91587699,2025-01-14 10:22:00,C1974,Md17a0,29.91,"San Jose, CA",Online,0
Te71f6d3b61,2025-01-01 09:19:00,C1000,M9ffde,453.17,"Louisville, KY",Card Present,0
T4671d153d5,2025-01-17 09:53:00,C1642,Mb6a10,610.38,"Las Vegas, NV",Card Present,0
Tf62d42fa7b,2025-01-14 09:05:00,C1062,M8c200,1535.08,"Raleigh, NC",Online,1
Te1847804a3,2025-01-27 09:01:00,C1568,M18a0d,2560.09,"San Jose, CA",Online,1
T30ce5fa735,2025-01-14 10:27:00,C1592,Ma3f2c,677.24,"Raleigh, NC",ATM Withdrawal,0
Tba2a324920,2025-01-06 10:18:00,C1170,Mb43f7,161.41,"Louisville, KY",ATM Withdrawal,0
Te98a30fada,2025-01-27 09:52:00,C2023,M0d9b2,609.61,"Oklahoma City, OK",Online,0
T9d5c33c02e,2025-01-03 09:03:00,C1069,Ma9c11,178.71,"Seattle, WA",ATM Withdrawal,0
Tf568bddf82,2025-01-19 10:16:00,C1052,M7c417,564.54,"Memphis, TN",ATM Withdrawal,0
Tf1bff880a3,2025-01-14 10:32:00,C1301,M7342f,747.23,"Los Angeles, CA",ATM Withdrawal,0
T6de85fb936,2025-01-30 09:57:00,C1538,M48dbb,36.77,"Chicago, IL",Card Present,0
T5d1fa9c57d,2025-01-04 10:00:00,C1298,Md725d,326.57,"Chicago, IL",Online,0
T69dfb690b9,2025-01-25 10:03:00,C1826,Mf5220,433.71,"Oklahoma City, OK",Online,0
T6efdf68b26,2025-01-04 09:30:00,C1535,M8c763,73.48,"Indianapolis, IN",Card Present,0
T8ebc82ea40,2025-01-04 10:28:00,C1580,M87249,403.83,"Boston, MA",Card Present,0
Ta9a3d96979,2025-01-01 10:23:00,C1650,M3cd60,715.37,"Portland, OR",Online,0
Ta6803cc7eb,2025-01-06 10:22:00,C1095,Md7c92,357.43,"Houston, TX",Online,0
T0c32ba136c,2025-01-31 09:53:00,C1063,Mba545,800.47,"Philadelphia, PA",ATM Withdrawal,0
Teb22153977,2025-01-04 09:05:00,C1609,Med3e1,696.14,"Austin, TX",Online,1
T78c42255ec,2025-01-11 09:40:00,C1641,M3dfed,431.88,"Denver, CO",ATM Withdrawal,0
T171feb765a,2025-01-12 09:52:00,C1401,M51080,448.76,"Houston, TX",Card Present,0
T01b5d8c701,2025-01-03 09:57:00,C1119,Md9036,316.27,"San Diego, CA",ATM Withdrawal,0
Ta5ab75b63f,2025-01-05 09:28:00,C1933,M32c9d,5.0,"Los Angeles, CA",ATM Withdrawal,0
T78c50e702e,2025-01-11 10:15:00,C1587,M5b874,301.66,"Detroit, MI",Card Present,0
T847183113d,2025-01-24 09:21:00,C1474,M8701d,515.92,"Phoenix, AZ",Online,0
T7c014e905c,2025-01-03 10:18:00,C1361,M00fc5,609.45,"Raleigh, NC",Online,0
T79df876a44,2025-01-09 09:48:00,C1855,M3f62b,224.9,"Indianapolis, IN",Online,0
T08d5d0bd26,2025-01-02 09:51:00,C1659,Mf70e5,631.08,"El Paso, TX",Online,0
T7c63f1dbf4,2025-01-29 09:38:00,C1484,Mdfe1b,585.66,"Milwaukee, WI",ATM Withdrawal,0
T3e50ea2c07,2025-01-11 10:14:00,C1926,Mbb6e0,403.4,"San Antonio, TX",ATM Withdrawal,0
Tc8bf213245,2025-01-31 09:04:00,C1732,M6d9ab,621.91,"Columbus, OH",Online,0
T4bb72be304,2025-01-20 10:07:00,C1835,M52466,506.88,"Jacksonville, FL",Online,0
T6dd0eae12b,2025-01-31 09:08:00,C1683,Meb3b6,490.02,"Louisville, KY",ATM Withdrawal,0
T905fb0041e,2025-01-02 09:03:00,C1379,Mb507f,2020.51,"Baltimore, MD",Online,1
T53f5d1f9bf,2025-01-05 10:16:00,C1852,Mabc84,191.11,"Indianapolis, IN",ATM Withdrawal,0
T720a7a7ecd,2025-01-05 10:34:00,C1733,Mf8967,520.16,"Oklahoma City, OK",Online,0
T5023d08404,2025-01-28 10:10:00,C1975,M0800f,213.25,"Phoenix, AZ",Card Present,0
T4c45252f8c,2025-01-21 09:42:00,C1988,Me94e6,426.56,"Oklahoma City, OK",ATM Withdrawal,0
T6f88cf5164,2025-01-08 09:02:00,C1809,M14e03,789.56,"Denver, CO",ATM Withdrawal,0
T90bb342d9c,2025-01-26 10:33:00,C1042,M90a4b,109.58,"San Diego, CA",Card Present,0
Td8589776ab,2025-01-19 10:00:00,C1413,M26ed3,393.76,"Austin, TX",Online,0
Tcbe985fcf4,2025-01-25 10:26:00,C1165,M87462,818.9,"Atlanta, GA",Online,0
T47c58167da,2025-01-11 09:24:00,C1510,M7823d,775.3,"Fort Worth, TX",Online,0
T91218d83cd,2025-01-12 09:34:00,C1249,M7e9ec,475.92,"El Paso, TX",Card Present,0
T9f91e7c0ff,2025-01-15 09:22:00,C1701,M1f71d,689.76,"Miami, FL",ATM Withdrawal,0
T536ecd772a,2025-01-26 10:02:00,C1368,M2b8df,5.0,"San Jose, CA",Online,0
Ta4c9a46c97,2025-01-06 10:38:00,C1245,M19e91,407.08,"Jacksonville, FL",Card Present,0
T436b3ab5d4,2025-01-26 10:24:00,C1685,M0d0de,820.87,"Charlotte, NC",Online,0
T6dddbefb86,2025-01-15 10:36:00,C1259,M42ef5,218.74,"Houston, TX",ATM Withdrawal,0
T70e5ca58ba,2025-01-01 09:52:00,C2080,Ma5f00,496.91,"Denver, CO",Card Present,0
Tab705e138b,2025-01-11 10:04:00,C1587,Med734,537.87,"San Diego, CA",Online,0
T69610ca460,2025-01-12 10:23:00,C1702,M16bb3,484.83,"Boston, MA",Online,0
Ta448dfed46,2025-01-03 09:39:00,C1923,M87f27,656.83,"Boston, MA",Online,0
T1d88e444ef,2025-01-02 09:45:00,C1659,M44e6c,298.88,"Houston, TX",Online,0
T66b0c7cb28,2025-01-15 09:08:00,C1115,M4148a,687.66,"Miami, FL",ATM Withdrawal,0
Tfd3342ec54,2025-01-25 09:29:00,C2017,Mccfea,712.25,"Austin, TX",Online,0
T73ce892cb9,2025-01-10 10:34:00,C1427,Md84a9,310.22,"Phoenix, AZ",Online,0
T52ebe20395,2025-01-23 10:25:00,C1197,Mc41dc,494.54,"Jacksonville, FL",Online,0
Tc6d5dbeeb0,2025-01-19 10:38:00,C1274,M3f9d3,163.31,"San Jose, CA",ATM Withdrawal,0
T4e69e42145,2025-01-05 10:29:00,C1624,M37578,725.58,"Louisville, KY",Card Present,0
T65f373ac4d,2025-01-26 10:36:00,C1358,M9948e,422.57,"Los Angeles, CA",Online,0
Te6bdc93460,2025-01-22 09:47:00,C1292,Mc7925,346.17,"Washington, DC",Card Present,0
T661decffe7,2025-01-09 10:09:00,C1367,M998c1,387.05,"Charlotte, NC",Card Present,0
T530259e59a,2025-01-05 10:00:00,C1651,Mccf3e,631.55,"Indianapolis, IN",Card Present,0
T3b6c5422ce,2025-01-23 09:51:00,C1965,Md63ce,601.94,"Milwaukee, WI",ATM Withdrawal,0
T72c53ba3bb,2025-01-24 10:21:00,C1366,Me4d96,510.99,"Indianapolis, IN",ATM Withdrawal,0
T183b7e1626,2025-01-11 09:49:00,C1973,Mf3243,637.49,"Omaha, NE",Online,0
T911dd40a03,2025-01-01 09:11:00,C1650,Ma69a8,183.28,"Baltimore, MD",ATM Withdrawal,0
Tf7858c1933,2025-01-30 10:40:00,C1277,Me9fd0,589.54,"Omaha, NE",ATM Withdrawal,0
T730544bc9d,2025-01-20 09:54:00,C1389,Mdb26a,429.72,"Columbus, OH",Card Present,0
T28ad0ca27d,2025-01-25 09:15:00,C1755,M78a83,913.65,"Philadelphia, PA",Online,0
T4c423ecd99,2025-01-04 10:16:00,C1298,Mab523,439.25,"Chicago, IL",ATM Withdrawal,0
T2761a3db08,2025-01-11 10:12:00,C1415,M33d75,383.08,"Jacksonville, FL",Card Present,0
Td7e0364500,2025-01-22 10:35:00,C2021,Mee6e9,163.83,"Indianapolis, IN",ATM Withdrawal,0
Taa0768734e,2025-01-03 10:32:00,C1772,Me34d7,402.22,"San Jose, CA",Online,0
Td74fe13764,2025-01-27 09:05:00,C1006,M96ec3,1780.16,"Detroit, MI",Online,1
